"No.","Time","Source","Destination","Protocol","Length","Info"
"315","15.026169242","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53412  >  443 [ACK] Seq=3312 Ack=10079 Win=57344 Len=0 TSval=3285565414 TSecr=1988791414"
"316","15.051160534","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","98","[TCP Dup ACK 303#1] 443  >  53434 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=1988791442 TSecr=3285565391 SLE=1349 SRE=1905"
"317","15.051161146","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  53434 [ACK] Seq=1 Ack=1905 Win=63232 Len=0 TSval=1988791442 TSecr=3285565393"
"318","15.052154767","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1068","[TCP Previous segment not captured] , Ignored Unknown Record"
"319","15.052187118","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","[TCP Dup ACK 305#1] 53434  >  443 [ACK] Seq=1905 Ack=1 Win=65536 Len=0 TSval=3285565440 TSecr=1988791442 SLE=2697 SRE=3679"
"320","15.054350361","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=1 Ack=1905 Win=64128 Len=1348 TSval=1988791442 TSecr=3285565393"
"321","15.054350864","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=1349 Ack=1905 Win=64128 Len=1348 TSval=1988791442 TSecr=3285565393"
"322","15.054395270","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=1905 Ack=1349 Win=64512 Len=0 TSval=3285565442 TSecr=1988791442 SLE=2697 SRE=3679"
"323","15.054423698","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=1905 Ack=3679 Win=62464 Len=0 TSval=3285565442 TSecr=1988791442"
"324","15.057805857","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","98","[TCP Dup ACK 302#1] 443  >  53442 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=1988791450 TSecr=3285565391 SLE=1349 SRE=1905"
"325","15.057806353","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  53442 [ACK] Seq=1 Ack=1905 Win=63232 Len=0 TSval=1988791450 TSecr=3285565394"
"326","15.059957204","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1068","[TCP Previous segment not captured] , Ignored Unknown Record"
"327","15.059982777","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","[TCP Dup ACK 304#1] 53442  >  443 [ACK] Seq=1905 Ack=1 Win=65536 Len=0 TSval=3285565448 TSecr=1988791450 SLE=2697 SRE=3679"
"328","15.060131087","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TLSv1.2","150","Change Cipher Spec, Application Data"
"329","15.060547995","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TLSv1.2","1523","Application Data"
"330","15.062782696","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53442 [ACK] Seq=1 Ack=1905 Win=64128 Len=1348 TSval=1988791450 TSecr=3285565394"
"331","15.062783205","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53442 [ACK] Seq=1349 Ack=1905 Win=64128 Len=1348 TSval=1988791450 TSecr=3285565394"
"332","15.062824400","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53442  >  443 [ACK] Seq=1905 Ack=1349 Win=64512 Len=0 TSval=3285565451 TSecr=1988791450 SLE=2697 SRE=3679"
"333","15.062852116","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53442  >  443 [ACK] Seq=1905 Ack=3679 Win=62464 Len=0 TSval=3285565451 TSecr=1988791450"
"334","15.068257147","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TLSv1.2","150","Change Cipher Spec, Application Data"
"335","15.068684515","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TLSv1.2","1258","Application Data"
"336","15.109044001","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","165","Application Data"
"337","15.109046006","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","98","443  >  53434 [ACK] Seq=3679 Ack=1969 Win=64128 Len=0 TSval=1988791499 TSecr=3285565448 SLE=3317 SRE=3406"
"338","15.109046262","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  53434 [ACK] Seq=3679 Ack=3406 Win=62720 Len=0 TSval=1988791499 TSecr=3285565448"
"339","15.109792656","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","165","Application Data"
"340","15.109797487","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","165","Application Data"
"341","15.109793086","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","165","Application Data"
"342","15.110208821","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=3837 Win=62464 Len=0 TSval=3285565498 TSecr=1988791500"
"343","15.110543350","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53442  >  443 [ACK] Seq=3141 Ack=3837 Win=62464 Len=0 TSval=3285565498 TSecr=1988791499"
"344","15.164682483","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","443  >  53442 [ACK] Seq=3837 Ack=3141 Win=64128 Len=0 TSval=1988791554 TSecr=3285565456"
"345","15.479882354","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2a00:1450:400c:c0c::5e","TCP","86","[TCP Dup ACK 11#1] 57286  >  80 [ACK] Seq=1 Ack=1 Win=63 Len=0 TSval=3697038864 TSecr=4156079048"
"346","15.567565518","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"347","15.567566058","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 8.8.8.8? Tell 100.96.0.2"
"348","15.584883796","2a00:1450:400c:c0c::5e","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","86","[TCP Dup ACK 12#1] 80  >  57286 [ACK] Seq=1 Ack=2 Win=1053 Len=0 TSval=4156089328 TSecr=3696987773"
"349","15.878932737","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=3837 Ack=3406 Win=64128 Len=1348 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"350","15.878933257","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=5185 Ack=3406 Win=64128 Len=1348 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"351","15.878933337","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=6533 Ack=3406 Win=64128 Len=1348 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"352","15.878933419","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=7881 Ack=3406 Win=64128 Len=1348 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"353","15.878933553","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=9229 Ack=3406 Win=64128 Len=1348 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"354","15.878933635","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=10577 Ack=3406 Win=64128 Len=1348 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"355","15.878933715","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","2782","443  >  53434 [ACK] Seq=11925 Ack=3406 Win=64128 Len=2696 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"356","15.879154522","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=14621 Win=52224 Len=0 TSval=3285566267 TSecr=1988792227"
"357","15.879874096","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=14621 Ack=3406 Win=64128 Len=1348 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"358","15.879874605","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=15969 Ack=3406 Win=64128 Len=1348 TSval=1988792227 TSecr=3285565498 [TCP PDU reassembled in 373]"
"359","15.880061131","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=17317 Win=50176 Len=0 TSval=3285566268 TSecr=1988792227"
"360","15.915907366","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","936","[TCP Previous segment not captured] , Ignored Unknown Record"
"361","15.915907905","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53442 [ACK] Seq=3837 Ack=3141 Win=64128 Len=1348 TSval=1988792305 TSecr=3285565456"
"362","15.915908025","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53442 [ACK] Seq=5185 Ack=3141 Win=64128 Len=1348 TSval=1988792305 TSecr=3285565456"
"363","15.915908171","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53442 [ACK] Seq=6533 Ack=3141 Win=64128 Len=1348 TSval=1988792305 TSecr=3285565456"
"364","15.915950530","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","[TCP Dup ACK 343#1] 53442  >  443 [ACK] Seq=3141 Ack=3837 Win=62464 Len=0 TSval=3285566304 TSecr=1988791554 SLE=9229 SRE=10079"
"365","15.915980625","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53442  >  443 [ACK] Seq=3141 Ack=5185 Win=61440 Len=0 TSval=3285566304 TSecr=1988792305 SLE=9229 SRE=10079"
"366","15.915990632","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53442  >  443 [ACK] Seq=3141 Ack=6533 Win=60416 Len=0 TSval=3285566304 TSecr=1988792305 SLE=9229 SRE=10079"
"367","15.915998135","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53442  >  443 [ACK] Seq=3141 Ack=7881 Win=59392 Len=0 TSval=3285566304 TSecr=1988792305 SLE=9229 SRE=10079"
"368","15.916864846","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53442 [ACK] Seq=7881 Ack=3141 Win=64128 Len=1348 TSval=1988792305 TSecr=3285565456"
"369","15.916912771","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53442  >  443 [ACK] Seq=3141 Ack=10079 Win=57344 Len=0 TSval=3285566305 TSecr=1988792305"
"370","15.920156168","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","[TCP Previous segment not captured] , Ignored Unknown Record"
"371","15.920208222","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","[TCP Dup ACK 359#1] 53434  >  443 [ACK] Seq=3406 Ack=17317 Win=50176 Len=0 TSval=3285566308 TSecr=1988792227 SLE=21361 SRE=22709"
"372","15.928411932","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=17317 Ack=3406 Win=64128 Len=1348 TSval=1988792307 TSecr=3285566267 [TCP PDU reassembled in 373]"
"373","15.928412466","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=18665 Ack=3406 Win=64128 Len=1348 TSval=1988792307 TSecr=3285566267"
"374","15.928412544","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"375","15.928412628","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=20013 Ack=3406 Win=64128 Len=1348 TSval=1988792307 TSecr=3285566267"
"376","15.928458720","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=18665 Win=49152 Len=0 TSval=3285566316 TSecr=1988792307 SLE=21361 SRE=22709"
"377","15.928484402","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=20013 Win=48128 Len=0 TSval=3285566316 TSecr=1988792307 SLE=21361 SRE=22709"
"378","15.928493193","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","[TCP Dup ACK 377#1] 53434  >  443 [ACK] Seq=3406 Ack=20013 Win=48128 Len=0 TSval=3285566316 TSecr=1988792307 SLE=21361 SRE=24057"
"379","15.928501782","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=24057 Win=45056 Len=0 TSval=3285566316 TSecr=1988792307"
"380","15.929367838","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"381","15.929368177","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"382","15.929368325","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","2782","Ignored Unknown Record"
"383","15.929368405","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"384","15.929368487","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","4130","Ignored Unknown Record"
"385","15.929428658","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"386","15.929428776","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"387","15.929428913","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","443  >  53434 [ACK] Seq=37537 Ack=3406 Win=64128 Len=1348 TSval=1988792307 TSecr=3285566267"
"388","15.929428987","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"389","15.929429064","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"390","15.929429140","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","2782","Ignored Unknown Record"
"391","15.929504260","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=44277 Win=28672 Len=0 TSval=3285566317 TSecr=1988792307"
"392","15.968746717","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"393","15.968747335","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"394","15.968815695","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=46973 Win=43008 Len=0 TSval=3285566357 TSecr=1988792357"
"395","15.972021648","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"396","15.972022137","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"397","15.972064247","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=49669 Win=43008 Len=0 TSval=3285566360 TSecr=1988792362"
"398","15.978287705","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"399","15.978288288","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"400","15.978288367","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","2782","Ignored Unknown Record"
"401","15.978288446","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","450","[TCP Previous segment not captured] , Ignored Unknown Record"
"402","15.978342043","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=52365 Win=51200 Len=0 TSval=3285566366 TSecr=1988792367"
"403","15.978365207","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=55061 Win=56320 Len=0 TSval=3285566366 TSecr=1988792367"
"404","15.978374339","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","[TCP Dup ACK 403#1] 53434  >  443 [ACK] Seq=3406 Ack=55061 Win=57344 Len=0 TSval=3285566366 TSecr=1988792367 SLE=72585 SRE=72949"
"405","15.981949776","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=55061 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566316"
"406","15.981950115","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=56409 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566316"
"407","15.981950259","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=57757 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566317"
"408","15.981950339","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","2782","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=59105 Ack=3406 Win=64128 Len=2696 TSval=1988792370 TSecr=3285566317"
"409","15.981950422","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","2782","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=61801 Ack=3406 Win=64128 Len=2696 TSval=1988792370 TSecr=3285566317"
"410","15.981985097","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=56409 Win=59392 Len=0 TSval=3285566370 TSecr=1988792370 SLE=72585 SRE=72949"
"411","15.982005310","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=57757 Win=62464 Len=0 TSval=3285566370 TSecr=1988792370 SLE=72585 SRE=72949"
"412","15.982013624","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=59105 Win=65536 Len=0 TSval=3285566370 TSecr=1988792370 SLE=72585 SRE=72949"
"413","15.982021512","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=61801 Win=70656 Len=0 TSval=3285566370 TSecr=1988792370 SLE=72585 SRE=72949"
"414","15.982028544","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=64497 Win=70656 Len=0 TSval=3285566370 TSecr=1988792370 SLE=72585 SRE=72949"
"415","15.982731242","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=64497 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566317"
"416","15.982732028","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=65845 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566317"
"417","15.982732108","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=67193 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566317"
"418","15.982732191","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=68541 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566317"
"419","15.982732269","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=69889 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566317"
"420","15.982732351","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=71237 Ack=3406 Win=64128 Len=1348 TSval=1988792370 TSecr=3285566317"
"421","15.982800695","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=65845 Win=73728 Len=0 TSval=3285566371 TSecr=1988792370 SLE=72585 SRE=72949"
"422","15.982828214","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=67193 Win=75776 Len=0 TSval=3285566371 TSecr=1988792370 SLE=72585 SRE=72949"
"423","15.982836052","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=68541 Win=74752 Len=0 TSval=3285566371 TSecr=1988792370 SLE=72585 SRE=72949"
"424","15.982843057","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=69889 Win=73728 Len=0 TSval=3285566371 TSecr=1988792370 SLE=72585 SRE=72949"
"425","15.982850395","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","98","53434  >  443 [ACK] Seq=3406 Ack=71237 Win=72704 Len=0 TSval=3285566371 TSecr=1988792370 SLE=72585 SRE=72949"
"426","15.982858955","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=72949 Win=71680 Len=0 TSval=3285566371 TSecr=1988792370"
"427","16.008653284","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"428","16.008653849","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1434","Ignored Unknown Record"
"429","16.008704571","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","2001:6a8:3081:10f1::1:b","TCP","86","53434  >  443 [ACK] Seq=3406 Ack=75645 Win=76800 Len=0 TSval=3285566396 TSecr=1988792398"
"430","16.009644619","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TLSv1.2","1070","[TCP Previous segment not captured] , Ignored Unknown Record"
"431","16.009644772","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","1434","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=75645 Ack=3406 Win=64128 Len=1348 TSval=1988792398 TSecr=3285566357"
"432","16.009644915","2001:6a8:3081:10f1::1:b","fdcc:1705:6306:16:2c3c:8cd9:35be:5cd6","TCP","2782","[TCP Out-Of-Order] 443  >  53434 [ACK] Seq=76993 Ack=3406 Win=64128 Len=2696 TSval=1988792398 TSecr=3285566357"
