"No.","Time","Source","Destination","Protocol","Length","Info"
"6649","31.323490705","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6650","31.323490993","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6651","31.323491143","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6652","31.323491293","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","236","Protected Payload (KP0), DCID=f98c85"
"6653","31.324187319","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6654","31.336135997","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6655","31.337952853","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","359","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6656","31.384592444","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6657","31.384593001","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","204","Protected Payload (KP0), DCID=f98c85"
"6658","31.385415713","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6659","31.401745976","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","359","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6660","31.408186422","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6661","31.447574500","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","445","Protected Payload (KP0), DCID=f98c85"
"6662","31.447811244","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","756","Protected Payload (KP0), DCID=f98c85"
"6663","31.448315312","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6664","31.471574169","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6665","31.478986022","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","359","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6666","31.529078450","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6667","31.529079066","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6668","31.529817928","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6669","31.530866797","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6670","31.530867406","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","600","Protected Payload (KP0), DCID=f98c85"
"6671","31.531247695","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6672","31.536874503","0.0.0.0","255.255.255.255","DHCP","332","DHCP Discover - Transaction ID 0x152e19b0"
"6673","31.545336824","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","359","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6674","31.553075573","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6675","31.592208576","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6676","31.592209123","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6677","31.592209214","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6678","31.592209363","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6679","31.592209452","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6680","31.593033026","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6681","31.600678405","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6682","31.600678938","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6683","31.600679026","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6684","31.600679180","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6685","31.600679271","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6686","31.600679362","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1290","Protected Payload (KP0), DCID=f98c85"
"6687","31.601293790","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6688","31.613663400","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","359","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6689","31.614356831","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6690","31.658527784","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","458","Protected Payload (KP0), DCID=f98c85"
"6691","31.659088436","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6692","31.659088857","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6693","31.659089010","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6694","31.659089103","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1103","Protected Payload (KP0), DCID=f98c85"
"6695","31.659204233","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6696","31.659576155","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6697","31.675619907","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","359","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6698","31.682917662","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6699","31.718972359","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6700","31.718972936","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6701","31.718973027","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6702","31.718973112","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6703","31.718973205","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6704","31.718973367","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6705","31.718973464","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6706","31.719281885","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6707","31.719282344","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6708","31.719282492","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1182","Protected Payload (KP0), DCID=f98c85"
"6709","31.719956528","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6710","31.741294649","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"6711","31.742330887","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6712","31.751981477","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","358","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6713","31.800932525","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","459","Protected Payload (KP0), DCID=f98c85"
"6714","31.800933073","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6715","31.800933223","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6716","31.800933317","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","210","Protected Payload (KP0), DCID=f98c85"
"6717","31.801743474","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6718","31.817110705","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","359","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6719","31.824703197","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6720","31.854650896","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2600:1901:1:7c5::","QUIC","715","Protected Payload (KP0), DCID=feca1db2b9fe5662"
"6721","31.863633463","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6722","31.863633977","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6723","31.863634065","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6724","31.863634159","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6725","31.864162794","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6726","31.864163272","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6727","31.864163360","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6728","31.864163451","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6729","31.864394909","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","104","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6730","31.864667192","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6731","31.865106682","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6732","31.865107055","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6733","31.865107219","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6734","31.865107347","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6735","31.865107487","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6736","31.865461054","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6737","31.870867935","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6738","31.870868306","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6739","31.870868432","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6740","31.870868590","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6741","31.871200013","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6742","31.872859745","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6743","31.872860033","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6744","31.872860137","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6745","31.872860226","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6746","31.872860391","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6747","31.872860479","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6748","31.872860570","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6749","31.872860658","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6750","31.872911594","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6751","31.872911762","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6752","31.872911892","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6753","31.872911980","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6754","31.873370819","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6755","31.875424316","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6756","31.875424614","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6757","31.875424754","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6758","31.875424831","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6759","31.875424908","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6760","31.875425046","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6761","31.875425124","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6762","31.875425205","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6763","31.875836445","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6764","31.876126491","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6765","31.876126707","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6766","31.876126811","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6767","31.876126888","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6768","31.876126962","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6769","31.876127041","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6770","31.876127183","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6771","31.876127260","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6772","31.876163304","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6773","31.876489198","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6774","31.880872828","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6775","31.880873386","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6776","31.880873507","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6777","31.880873671","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6778","31.880873759","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6779","31.880873844","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6780","31.880873932","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6781","31.880874020","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6782","31.880927587","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6783","31.881476870","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6784","31.881765813","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6785","31.881766067","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6786","31.881766163","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6787","31.881766313","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6788","31.881766404","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6789","31.881766501","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6790","31.881766590","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6791","31.882159048","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6792","31.883451764","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6793","31.886984879","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","90","Protected Payload (KP0), DCID=f98c85"
"6794","31.902445044","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6795","31.902445821","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6796","31.902446057","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6797","31.902446199","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6798","31.902945416","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","106","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6799","31.906826272","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6800","31.906826843","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6801","31.906827046","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6802","31.906827144","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6803","31.907239859","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","107","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6804","31.911873187","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6805","31.911873497","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6806","31.911873636","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6807","31.911873765","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6808","31.911873896","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6809","31.912349254","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","107","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
"6810","31.914259394","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","524","46946  >  443 Len=462"
"6811","31.914505958","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6812","31.914506302","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6813","31.914506436","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6814","31.914506530","2a04:4e42:4e::763","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1342","Protected Payload (KP0), DCID=f98c85"
"6815","31.914868250","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","312","46946  >  443 Len=250"
"6816","31.915392250","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a04:4e42:4e::763","QUIC","107","Protected Payload (KP0), DCID=7218284dfcc4b5014b88062b7aca0a30f4"
